source_text,plagiarized_text,label
Oxygen is essential for human survival. Variation 17.,Humans need oxygen to survive. Alternative 17.,0
DNA carries genetic information in living organisms. Variation 17.,The genetic code in organisms is stored in DNA. Alternative 17.,0
The speed of sound varies depending on the medium it travels through. Variation 17.,Sound's speed changes with the medium it moves through. Alternative 17.,0
The United Nations was founded in 1945 to promote international peace. Variation 17.,International peace efforts led to the founding of the UN in 1945. Alternative 17.,0
"Rainbows form due to the refraction, dispersion, and reflection of light in water droplets. Variation 17.",Light bends and splits in raindrops to create rainbows. Alternative 17.,0
The Great Wall of China was built to protect against invasions. Variation 18.,China's Great Wall was constructed to defend against invasions. Alternative 18.,1
Photosynthesis is the process by which green plants produce their own food using sunlight. Variation 18.,Green plants use sunlight to create their food through photosynthesis. Alternative 18.,1
"Shakespeare wrote many famous plays, including Hamlet and Othello. Variation 18.",Among Shakespeare's well-known works are Othello and Hamlet. Alternative 18.,1
Albert Einstein developed the theory of relativity. Variation 18.,The theory of relativity was formulated by Albert Einstein. Alternative 18.,1
The Pacific Ocean is the largest ocean on Earth. Variation 18.,Earth's biggest ocean is the Pacific. Alternative 18.,1
Electricity is essential for modern life. Variation 18.,"In today's world, electricity is a necessity. Alternative 18.",1
Mount Everest is the highest mountain in the world. Variation 18.,The tallest mountain on the planet is Mount Everest. Alternative 18.,1
Gravity is the force that pulls objects toward the center of the Earth. Variation 18.,Objects are pulled toward Earth's center due to gravity. Alternative 18.,1
Isaac Newton formulated the laws of motion and universal gravitation. Variation 18.,The principles of motion and gravity were established by Newton. Alternative 18.,1
Leonardo da Vinci painted the Mona Lisa. Variation 18.,The Mona Lisa was painted by Leonardo da Vinci. Alternative 18.,1
The Eiffel Tower is a famous landmark in Paris. Variation 18.,Paris is home to the well-known Eiffel Tower. Alternative 18.,1
"The speed of light in a vacuum is approximately 299,792 kilometers per second. Variation 18.","In a vacuum, light travels at roughly 299,792 km per second. Alternative 18.",1
The Amazon Rainforest is known for its vast biodiversity. Variation 18.,The Amazon is famous for its rich variety of species. Alternative 18.,1
Thomas Edison invented the phonograph. Variation 18.,The phonograph was invented by Thomas Edison. Alternative 18.,1
Bananas are rich in potassium and provide a quick source of energy. Variation 18.,A good source of potassium and energy is found in bananas. Alternative 18.,1
A day on Mars lasts approximately 24.6 hours. Variation 18.,Mars has a day length of about 24.6 hours. Alternative 18.,1
"The first manned moon landing was in 1969, conducted by NASA. Variation 18.",NASA's 1969 mission marked the first human landing on the moon. Alternative 18.,1
The Pyramids of Giza are one of the Seven Wonders of the Ancient World. Variation 18.,One of the ancient Seven Wonders includes the Giza Pyramids. Alternative 18.,1
A solar eclipse occurs when the Moon passes between the Earth and the Sun. Variation 18.,"When the Moon blocks the Sun from Earth, a solar eclipse happens. Alternative 18.",1
The Statue of Liberty was a gift from France to the United States. Variation 18.,France presented the U.S. with the Statue of Liberty as a gift. Alternative 18.,1
The Sahara Desert is the largest hot desert in the world. Variation 18.,The biggest hot desert on Earth is the Sahara. Alternative 18.,1
The human body has 206 bones. Variation 18.,There are 206 bones in the human skeletal system. Alternative 18.,1
William Shakespeare was an English playwright and poet. Variation 18.,"Shakespeare, the English poet and playwright, was renowned worldwide. Alternative 18.",1
The Wright brothers built and flew the first successful airplane. Variation 18.,The first powered flight was achieved by the Wright brothers. Alternative 18.,1
The capital of Japan is Tokyo. Variation 18.,Tokyo is the capital city of Japan. Alternative 18.,0
Water boils at 100 degrees Celsius under standard atmospheric pressure. Variation 18.,"At standard pressure, water reaches its boiling point at 100°C. Alternative 18.",0
The internet has revolutionized global communication. Variation 18.,The way people communicate globally has changed due to the internet. Alternative 18.,0
The human brain controls all bodily functions. Variation 18.,Bodily functions are regulated by the human brain. Alternative 18.,0
Gold is a highly valuable and conductive metal. Variation 18.,A highly conductive and valuable metal is gold. Alternative 18.,0
Renewable energy sources help reduce carbon emissions. Variation 18.,Using renewable sources lowers carbon footprints. Alternative 18.,0
Mathematics is the foundation of many scientific disciplines. Variation 18.,Many sciences are based on mathematics. Alternative 18.,0
Healthy eating and regular exercise contribute to overall well-being. Variation 18.,Maintaining health involves diet and exercise. Alternative 18.,0
Jupiter is the largest planet in our solar system. Variation 18.,The biggest planet in the solar system is Jupiter. Alternative 18.,0
"A balanced diet includes proteins, carbohydrates, and healthy fats. Variation 18.","Proteins, carbs, and fats make up a balanced diet. Alternative 18.",0
Venus is the hottest planet in the solar system. Variation 18.,The highest temperatures in the solar system are found on Venus. Alternative 18.,0
Neil Armstrong was the first person to walk on the Moon. Variation 18.,The first human to step onto the Moon was Neil Armstrong. Alternative 18.,0
Photosynthesis converts carbon dioxide and water into glucose and oxygen. Variation 18.,"Through photosynthesis, water and CO2 turn into glucose and oxygen. Alternative 18.",0
The Milky Way is the galaxy that contains our Solar System. Variation 18.,Our Solar System is within the Milky Way galaxy. Alternative 18.,0
The square root of 144 is 12. Variation 18.,Twelve is the square root of one hundred forty-four. Alternative 18.,0
Oxygen is essential for human survival. Variation 18.,Humans need oxygen to survive. Alternative 18.,0
DNA carries genetic information in living organisms. Variation 18.,The genetic code in organisms is stored in DNA. Alternative 18.,0
The speed of sound varies depending on the medium it travels through. Variation 18.,Sound's speed changes with the medium it moves through. Alternative 18.,0
The United Nations was founded in 1945 to promote international peace. Variation 18.,International peace efforts led to the founding of the UN in 1945. Alternative 18.,0
"Rainbows form due to the refraction, dispersion, and reflection of light in water droplets. Variation 18.",Light bends and splits in raindrops to create rainbows. Alternative 18.,0
The Great Wall of China was built to protect against invasions. Variation 19.,China's Great Wall was constructed to defend against invasions. Alternative 19.,1
Photosynthesis is the process by which green plants produce their own food using sunlight. Variation 19.,Green plants use sunlight to create their food through photosynthesis. Alternative 19.,1
"Shakespeare wrote many famous plays, including Hamlet and Othello. Variation 19.",Among Shakespeare's well-known works are Othello and Hamlet. Alternative 19.,1
Albert Einstein developed the theory of relativity. Variation 19.,The theory of relativity was formulated by Albert Einstein. Alternative 19.,1
The Pacific Ocean is the largest ocean on Earth. Variation 19.,Earth's biggest ocean is the Pacific. Alternative 19.,1
Electricity is essential for modern life. Variation 19.,"In today's world, electricity is a necessity. Alternative 19.",1
Mount Everest is the highest mountain in the world. Variation 19.,The tallest mountain on the planet is Mount Everest. Alternative 19.,1
Gravity is the force that pulls objects toward the center of the Earth. Variation 19.,Objects are pulled toward Earth's center due to gravity. Alternative 19.,1
Isaac Newton formulated the laws of motion and universal gravitation. Variation 19.,The principles of motion and gravity were established by Newton. Alternative 19.,1
Leonardo da Vinci painted the Mona Lisa. Variation 19.,The Mona Lisa was painted by Leonardo da Vinci. Alternative 19.,1
The Eiffel Tower is a famous landmark in Paris. Variation 19.,Paris is home to the well-known Eiffel Tower. Alternative 19.,1
"The speed of light in a vacuum is approximately 299,792 kilometers per second. Variation 19.","In a vacuum, light travels at roughly 299,792 km per second. Alternative 19.",1
The Amazon Rainforest is known for its vast biodiversity. Variation 19.,The Amazon is famous for its rich variety of species. Alternative 19.,1
Thomas Edison invented the phonograph. Variation 19.,The phonograph was invented by Thomas Edison. Alternative 19.,1
Bananas are rich in potassium and provide a quick source of energy. Variation 19.,A good source of potassium and energy is found in bananas. Alternative 19.,1
A day on Mars lasts approximately 24.6 hours. Variation 19.,Mars has a day length of about 24.6 hours. Alternative 19.,1
"The first manned moon landing was in 1969, conducted by NASA. Variation 19.",NASA's 1969 mission marked the first human landing on the moon. Alternative 19.,1
The Pyramids of Giza are one of the Seven Wonders of the Ancient World. Variation 19.,One of the ancient Seven Wonders includes the Giza Pyramids. Alternative 19.,1
A solar eclipse occurs when the Moon passes between the Earth and the Sun. Variation 19.,"When the Moon blocks the Sun from Earth, a solar eclipse happens. Alternative 19.",1
The Statue of Liberty was a gift from France to the United States. Variation 19.,France presented the U.S. with the Statue of Liberty as a gift. Alternative 19.,1
The Sahara Desert is the largest hot desert in the world. Variation 19.,The biggest hot desert on Earth is the Sahara. Alternative 19.,1
The human body has 206 bones. Variation 19.,There are 206 bones in the human skeletal system. Alternative 19.,1
William Shakespeare was an English playwright and poet. Variation 19.,"Shakespeare, the English poet and playwright, was renowned worldwide. Alternative 19.",1
The Wright brothers built and flew the first successful airplane. Variation 19.,The first powered flight was achieved by the Wright brothers. Alternative 19.,1
The capital of Japan is Tokyo. Variation 19.,Tokyo is the capital city of Japan. Alternative 19.,0
Water boils at 100 degrees Celsius under standard atmospheric pressure. Variation 19.,"At standard pressure, water reaches its boiling point at 100°C. Alternative 19.",0
The internet has revolutionized global communication. Variation 19.,The way people communicate globally has changed due to the internet. Alternative 19.,0
The human brain controls all bodily functions. Variation 19.,Bodily functions are regulated by the human brain. Alternative 19.,0
Gold is a highly valuable and conductive metal. Variation 19.,A highly conductive and valuable metal is gold. Alternative 19.,0
Renewable energy sources help reduce carbon emissions. Variation 19.,Using renewable sources lowers carbon footprints. Alternative 19.,0
Mathematics is the foundation of many scientific disciplines. Variation 19.,Many sciences are based on mathematics. Alternative 19.,0
Healthy eating and regular exercise contribute to overall well-being. Variation 19.,Maintaining health involves diet and exercise. Alternative 19.,0
Jupiter is the largest planet in our solar system. Variation 19.,The biggest planet in the solar system is Jupiter. Alternative 19.,0
"A balanced diet includes proteins, carbohydrates, and healthy fats. Variation 19.","Proteins, carbs, and fats make up a balanced diet. Alternative 19.",0
Venus is the hottest planet in the solar system. Variation 19.,The highest temperatures in the solar system are found on Venus. Alternative 19.,0
Neil Armstrong was the first person to walk on the Moon. Variation 19.,The first human to step onto the Moon was Neil Armstrong. Alternative 19.,0
Photosynthesis converts carbon dioxide and water into glucose and oxygen. Variation 19.,"Through photosynthesis, water and CO2 turn into glucose and oxygen. Alternative 19.",0
The Milky Way is the galaxy that contains our Solar System. Variation 19.,Our Solar System is within the Milky Way galaxy. Alternative 19.,0
The square root of 144 is 12. Variation 19.,Twelve is the square root of one hundred forty-four. Alternative 19.,0
Oxygen is essential for human survival. Variation 19.,Humans need oxygen to survive. Alternative 19.,0
DNA carries genetic information in living organisms. Variation 19.,The genetic code in organisms is stored in DNA. Alternative 19.,0
The speed of sound varies depending on the medium it travels through. Variation 19.,Sound's speed changes with the medium it moves through. Alternative 19.,0
The United Nations was founded in 1945 to promote international peace. Variation 19.,International peace efforts led to the founding of the UN in 1945. Alternative 19.,0
"Rainbows form due to the refraction, dispersion, and reflection of light in water droplets. Variation 19.",Light bends and splits in raindrops to create rainbows. Alternative 19.,0
The Great Wall of China was built to protect against invasions. Variation 20.,China's Great Wall was constructed to defend against invasions. Alternative 20.,1
Photosynthesis is the process by which green plants produce their own food using sunlight. Variation 20.,Green plants use sunlight to create their food through photosynthesis. Alternative 20.,1
"Shakespeare wrote many famous plays, including Hamlet and Othello. Variation 20.",Among Shakespeare's well-known works are Othello and Hamlet. Alternative 20.,1
Albert Einstein developed the theory of relativity. Variation 20.,The theory of relativity was formulated by Albert Einstein. Alternative 20.,1
The Pacific Ocean is the largest ocean on Earth. Variation 20.,Earth's biggest ocean is the Pacific. Alternative 20.,1
Electricity is essential for modern life. Variation 20.,"In today's world, electricity is a necessity. Alternative 20.",1
Mount Everest is the highest mountain in the world. Variation 20.,The tallest mountain on the planet is Mount Everest. Alternative 20.,1
Gravity is the force that pulls objects toward the center of the Earth. Variation 20.,Objects are pulled toward Earth's center due to gravity. Alternative 20.,1
Isaac Newton formulated the laws of motion and universal gravitation. Variation 20.,The principles of motion and gravity were established by Newton. Alternative 20.,1
Leonardo da Vinci painted the Mona Lisa. Variation 20.,The Mona Lisa was painted by Leonardo da Vinci. Alternative 20.,1
The Eiffel Tower is a famous landmark in Paris. Variation 20.,Paris is home to the well-known Eiffel Tower. Alternative 20.,1
"The speed of light in a vacuum is approximately 299,792 kilometers per second. Variation 20.","In a vacuum, light travels at roughly 299,792 km per second. Alternative 20.",1
The Amazon Rainforest is known for its vast biodiversity. Variation 20.,The Amazon is famous for its rich variety of species. Alternative 20.,1
Thomas Edison invented the phonograph. Variation 20.,The phonograph was invented by Thomas Edison. Alternative 20.,1
Bananas are rich in potassium and provide a quick source of energy. Variation 20.,A good source of potassium and energy is found in bananas. Alternative 20.,1
A day on Mars lasts approximately 24.6 hours. Variation 20.,Mars has a day length of about 24.6 hours. Alternative 20.,1
"The first manned moon landing was in 1969, conducted by NASA. Variation 20.",NASA's 1969 mission marked the first human landing on the moon. Alternative 20.,1
The Pyramids of Giza are one of the Seven Wonders of the Ancient World. Variation 20.,One of the ancient Seven Wonders includes the Giza Pyramids. Alternative 20.,1
A solar eclipse occurs when the Moon passes between the Earth and the Sun. Variation 20.,"When the Moon blocks the Sun from Earth, a solar eclipse happens. Alternative 20.",1
The Statue of Liberty was a gift from France to the United States. Variation 20.,France presented the U.S. with the Statue of Liberty as a gift. Alternative 20.,1
The Sahara Desert is the largest hot desert in the world. Variation 20.,The biggest hot desert on Earth is the Sahara. Alternative 20.,1
The human body has 206 bones. Variation 20.,There are 206 bones in the human skeletal system. Alternative 20.,1
William Shakespeare was an English playwright and poet. Variation 20.,"Shakespeare, the English poet and playwright, was renowned worldwide. Alternative 20.",1
The Wright brothers built and flew the first successful airplane. Variation 20.,The first powered flight was achieved by the Wright brothers. Alternative 20.,1
The capital of Japan is Tokyo. Variation 20.,Tokyo is the capital city of Japan. Alternative 20.,0
Water boils at 100 degrees Celsius under standard atmospheric pressure. Variation 20.,"At standard pressure, water reaches its boiling point at 100°C. Alternative 20.",0
The internet has revolutionized global communication. Variation 20.,The way people communicate globally has changed due to the internet. Alternative 20.,0
The human brain controls all bodily functions. Variation 20.,Bodily functions are regulated by the human brain. Alternative 20.,0
Gold is a highly valuable and conductive metal. Variation 20.,A highly conductive and valuable metal is gold. Alternative 20.,0
Renewable energy sources help reduce carbon emissions. Variation 20.,Using renewable sources lowers carbon footprints. Alternative 20.,0
Mathematics is the foundation of many scientific disciplines. Variation 20.,Many sciences are based on mathematics. Alternative 20.,0
Healthy eating and regular exercise contribute to overall well-being. Variation 20.,Maintaining health involves diet and exercise. Alternative 20.,0
Jupiter is the largest planet in our solar system. Variation 20.,The biggest planet in the solar system is Jupiter. Alternative 20.,0
"A balanced diet includes proteins, carbohydrates, and healthy fats. Variation 20.","Proteins, carbs, and fats make up a balanced diet. Alternative 20.",0
Venus is the hottest planet in the solar system. Variation 20.,The highest temperatures in the solar system are found on Venus. Alternative 20.,0
Neil Armstrong was the first person to walk on the Moon. Variation 20.,The first human to step onto the Moon was Neil Armstrong. Alternative 20.,0
Photosynthesis converts carbon dioxide and water into glucose and oxygen. Variation 20.,"Through photosynthesis, water and CO2 turn into glucose and oxygen. Alternative 20.",0
The Milky Way is the galaxy that contains our Solar System. Variation 20.,Our Solar System is within the Milky Way galaxy. Alternative 20.,0
The square root of 144 is 12. Variation 20.,Twelve is the square root of one hundred forty-four. Alternative 20.,0
Oxygen is essential for human survival. Variation 20.,Humans need oxygen to survive. Alternative 20.,0
DNA carries genetic information in living organisms. Variation 20.,The genetic code in organisms is stored in DNA. Alternative 20.,0
The speed of sound varies depending on the medium it travels through. Variation 20.,Sound's speed changes with the medium it moves through. Alternative 20.,0
The United Nations was founded in 1945 to promote international peace. Variation 20.,International peace efforts led to the founding of the UN in 1945. Alternative 20.,0
"Rainbows form due to the refraction, dispersion, and reflection of light in water droplets. Variation 20.",Light bends and splits in raindrops to create rainbows. Alternative 20.,0
Researchers have discovered a new species of butterfly in the Amazon rainforest.,Scientists have found a previously unknown butterfly species in the Amazon jungle.,1
The moon orbits the Earth in approximately 27.3 days.,Our natural satellite takes around 27.3 days to complete one orbit around our planet.,1
Water is composed of two hydrogen atoms and one oxygen atom.,H2O consists of 2 hydrogen atoms and 1 oxygen atom.,1
The history of Rome dates back to 753 BC.,Rome has a long history that can be traced back to 753 BC.,1
Pluto was once considered the ninth planet in our solar system.,"In the past, Pluto was classified as the ninth planet in our sun's planetary system.",1
This is a unique and original sentence.,This sentence is unique and original.,0
Artificial intelligence is reshaping industries.,AI is changing the landscape of various sectors.,0
Python is a popular programming language for data science.,Data science often relies on Python as a widely used programming language.,0
The Earth revolves around the Sun in a nearly circular orbit.,Our planet follows an almost circular path as it moves around the central star.,0
Paris is the capital of France.,France's capital city is Paris.,0
Plants use photosynthesis to convert sunlight into energy.,Photosynthesis in plants transforms sunlight into usable energy.,1
The Great Wall of China is one of the Seven Wonders of the World.,"Among the Seven Wonders, the Great Wall of China stands out.",1
Gravity is the force that attracts two bodies towards each other.,The force pulling two masses together is known as gravity.,1
A healthy diet includes a variety of fruits and vegetables.,Eating a mix of fruits and vegetables is part of a healthy diet.,1
New York City is known for its bustling Times Square.,Times Square is a famous spot in New York City.,1
The Sahara is the largest hot desert in the world.,The world's largest hot desert is the Sahara.,1
Shakespeare is regarded as one of the greatest playwrights in history.,One of history's greatest playwrights is Shakespeare.,1
The Pacific Ocean is the largest and deepest ocean on Earth.,Earth's largest and deepest ocean is the Pacific.,1
Climate change is a significant global issue.,Global warming is a major issue affecting the planet.,1
Birds have feathers and lay eggs.,Feathers and egg-laying are characteristic of birds.,1
The internet has revolutionized communication.,Communication has been transformed by the internet.,1
The human brain consists of billions of neurons.,Billions of neurons make up the human brain.,1
Photosynthesis occurs in the chloroplasts of plant cells.,Plant cells' chloroplasts are where photosynthesis takes place.,1
Mount Everest is the highest mountain in the world.,The world's highest mountain is Mount Everest.,1
Leonardo da Vinci painted the Mona Lisa.,The Mona Lisa was painted by Leonardo da Vinci.,1
The Amazon River is the longest river in South America.,South America's longest river is the Amazon River.,1
Albert Einstein developed the theory of relativity.,The theory of relativity was developed by Albert Einstein.,1
The Pyramids of Giza are located in Egypt.,Egypt is home to the Pyramids of Giza.,1
The chemical symbol for gold is Au.,Au is the chemical symbol for gold.,1
Mars is often called the Red Planet.,The Red Planet is a common name for Mars.,1
The Great Barrier Reef is located off the coast of Australia.,Off Australia's coast lies the Great Barrier Reef.,1
Venus is the second planet from the Sun.,The Sun's second planet is Venus.,1
Beethoven was a famous composer and pianist.,A renowned composer and pianist was Beethoven.,1
Hydrogen is the lightest element on the periodic table.,The lightest element on the periodic table is hydrogen.,1
"The speed of light in a vacuum is approximately 299,792 kilometers per second.","In a vacuum, light travels at about 299,792 kilometers per second.",1
Alexander Graham Bell is credited with inventing the telephone.,The invention of the telephone is credited to Alexander Graham Bell.,1
Antarctica is the coldest continent on Earth.,Earth's coldest continent is Antarctica.,1
"The Taj Mahal is located in Agra, India.","Agra, India is where the Taj Mahal is located.",1
Mitochondria are known as the powerhouse of the cell.,The powerhouse of the cell is known as mitochondria.,1
The Nile River flows through northeastern Africa.,Northeastern Africa is traversed by the Nile River.,1
Thomas Edison invented the electric light bulb.,The electric light bulb was invented by Thomas Edison.,1
The Pacific Ocean covers more area than any other ocean.,No ocean covers more area than the Pacific Ocean.,1
Honey never spoils and can last for thousands of years.,Honey can last for thousands of years without spoiling.,1
Neil Armstrong was the first person to walk on the Moon.,The first person to walk on the Moon was Neil Armstrong.,1
Julius Caesar was a key figure in the rise of the Roman Empire.,The rise of the Roman Empire saw Julius Caesar as a key figure.,1
Oxygen is essential for human respiration.,Human respiration requires oxygen.,1
"The Eiffel Tower is a famous landmark in Paris, France.","Paris, France is known for the Eiffel Tower.",1
Saturn is known for its prominent ring system.,The ring system of Saturn is prominent.,1
Marie Curie won Nobel Prizes in both Physics and Chemistry.,Nobel Prizes in both Physics and Chemistry were awarded to Marie Curie.,1
The Chernobyl disaster occurred in 1986.,1986 was the year of the Chernobyl disaster.,1
Honey bees communicate through a series of dance movements.,A series of dance movements is how honey bees communicate.,1
The Rosetta Stone helped decipher Egyptian hieroglyphs.,Egyptian hieroglyphs were deciphered with the help of the Rosetta Stone.,1
Dolphins are highly intelligent marine mammals.,Marine mammals known for their high intelligence are dolphins.,1
Mercury is the closest planet to the Sun.,The Sun's nearest planet is Mercury.,1
The human heart pumps blood throughout the body.,Blood is pumped throughout the body by the human heart.,1
Tsunamis are caused by underwater earthquakes or volcanic eruptions.,Underwater earthquakes or volcanic eruptions cause tsunamis.,1
"The Grand Canyon is located in the state of Arizona, USA.","Arizona, USA is home to the Grand Canyon.",1
Isaac Newton formulated the laws of motion and universal gravitation.,The laws of motion and universal gravitation were formulated by Isaac Newton.,1
The Blue Whale is the largest animal on Earth.,Earth's largest animal is the Blue Whale.,1
Lightning is a sudden electrostatic discharge during a storm.,A storm's sudden electrostatic discharge is lightning.,1
Charles Darwin proposed the theory of natural selection.,The theory of natural selection was proposed by Charles Darwin.,1
"The Golden Gate Bridge is located in San Francisco, California.","San Francisco, California is where the Golden Gate Bridge is located.",1
Photosynthesis converts carbon dioxide and water into glucose and oxygen.,Carbon dioxide and water are converted into glucose and oxygen through photosynthesis.,1
The Dead Sea is one of the saltiest bodies of water in the world.,One of the world's saltiest bodies of water is the Dead Sea.,1
Albert Einstein's equation E=mc² relates energy to mass.,The relation between energy and mass is given by Albert Einstein's equation E=mc².,1
The Amazon Rainforest is often called the 'lungs of the Earth'.,The 'lungs of the Earth' is a common nickname for the Amazon Rainforest.,1
Venus rotates in the opposite direction to most planets in the solar system.,Most planets in the solar system rotate in the opposite direction to Venus.,1
The Leaning Tower of Pisa is famous for its unintended tilt.,The unintended tilt of the Leaning Tower of Pisa makes it famous.,1
Jupiter has the shortest day of all the planets in the solar system.,The shortest day of all the planets in the solar system is on Jupiter.,1
Florence Nightingale is considered the founder of modern nursing.,The founder of modern nursing is considered to be Florence Nightingale.,1
"Hurricanes are large, powerful storms that form over warm ocean waters.","Warm ocean waters give rise to large, powerful storms known as hurricanes.",1
The Colosseum in Rome is an ancient amphitheater.,Rome's ancient amphitheater is the Colosseum.,1
Honey bees are vital for pollination of many crops.,Pollination of many crops is crucially carried out by honey bees.,1
The Mona Lisa is displayed in the Louvre Museum in Paris.,The Louvre Museum in Paris displays the Mona Lisa.,1
The Earth's atmosphere is composed primarily of nitrogen and oxygen.,Nitrogen and oxygen primarily make up the Earth's atmosphere.,1
"The Great Wall of China stretches over 13,000 miles.","Over 13,000 miles long is the Great Wall of China.",1
Neil Armstrong was the first person to set foot on the moon.,The first person to set foot on the moon was Neil Armstrong.,1
Water freezes at 0 degrees Celsius.,0 degrees Celsius is the freezing point of water.,1
The Leaning Tower of Pisa is known for its unintended tilt.,The unintended tilt of the Leaning Tower of Pisa is well-known.,1
Electric cars produce no emissions during operation.,"During operation, electric cars produce no emissions.",1
Bees produce honey from the nectar of flowers.,Honey is produced by bees from the nectar of flowers.,1
The Sun is the center of our solar system.,Our solar system's center is the Sun.,1
Mount Kilimanjaro is the highest mountain in Africa.,Africa's highest mountain is Mount Kilimanjaro.,1
The Eiffel Tower is one of the most recognizable structures in the world.,One of the world's most recognizable structures is the Eiffel Tower.,1
Julius Caesar was assassinated in 44 BC.,"In 44 BC, Julius Caesar was assassinated.",1
The Pacific Ocean is the largest and deepest ocean on Earth.,Earth's largest and deepest ocean is the Pacific Ocean.,1
Venus is the hottest planet in our solar system.,The hottest planet in our solar system is Venus.,1
Shakespeare wrote 'Romeo and Juliet'.,'Romeo and Juliet' was written by Shakespeare.,1
Elephants are the largest land animals on Earth.,The largest land animals on Earth are elephants.,1
DNA stands for deoxyribonucleic acid.,Deoxyribonucleic acid is abbreviated as DNA.,1
The Sahara Desert is the largest hot desert in the world.,The world's largest hot desert is the Sahara Desert.,1
The Great Wall of China is visible from space.,"From space, the Great Wall of China is visible.",1
The Amazon Rainforest is the largest tropical rainforest in the world.,The world's largest tropical rainforest is the Amazon Rainforest.,1
Lightning is a natural phenomenon.,A natural phenomenon is lightning.,0
Python is used for web development.,Web development uses Python.,0
Bananas are rich in potassium.,Potassium is rich in bananas.,0
The sky is blue.,Blue is the sky.,0
JavaScript is popular for front-end development.,Front-end development is popular for JavaScript.,0
Dogs are known as man's best friend.,Man's best friend is known as dogs.,0
The sun rises in the east.,"In the east, the sun rises.",0
Books are a source of knowledge.,A source of knowledge are books.,0
Cars need fuel to run.,"To run, cars need fuel.",0
Water boils at 100 degrees Celsius.,"At 100 degrees Celsius, water boils.",0
Chocolate is made from cocoa beans.,Cocoa beans make chocolate.,0
Birds can fly.,Flying is a capability of birds.,0
Coffee contains caffeine.,Caffeine is contained in coffee.,0
The Earth is round.,Round is the Earth.,0
Apples are a type of fruit.,A type of fruit is apples.,0
The color of grass is green.,Green is the color of grass.,0
Rain falls from clouds.,"From clouds, rain falls.",0
Elephants are large animals.,Large animals are elephants.,0
Fire produces heat.,Heat is produced by fire.,0
Music can be soothing.,Soothing can be music.,0
The Moon affects tides.,Tides are affected by the Moon.,0
Cats are often kept as pets.,Pets are often kept as cats.,0
Bread is made from flour.,Flour makes bread.,0
Flowers bloom in spring.,"In spring, flowers bloom.",0
The color of the sky is blue.,Blue is the color of the sky.,0
Butterflies have colorful wings.,Colorful wings are possessed by butterflies.,0
Winter is the coldest season.,The coldest season is winter.,0
Summer is the warmest season.,The warmest season is summer.,0
Ice melts at 0 degrees Celsius.,"At 0 degrees Celsius, ice melts.",0
Trees produce oxygen.,Oxygen is produced by trees.,0
Sunflowers turn to face the sun.,The sun is faced by sunflowers.,0
Books can be informative.,Informative can be books.,0
The library is a place to read.,A place to read is the library.,0
The ocean is vast.,Vast is the ocean.,0
Mountains are tall.,Tall are mountains.,0
Rivers flow to the sea.,"To the sea, rivers flow.",0
Pineapples are tropical fruits.,Tropical fruits are pineapples.,0
Butter is made from milk.,Milk makes butter.,0
Rainbows appear after rain.,"After rain, rainbows appear.",0
Leaves change color in autumn.,"In autumn, leaves change color.",0
Spiders spin webs.,Webs are spun by spiders.,0
The Statue of Liberty is located in New York Harbor.,New York Harbor is where the Statue of Liberty stands.,1
The human body is composed of approximately 60% water.,About 60% of the human body is made up of water.,1
Albert Einstein developed the theory of general relativity.,The theory of general relativity was formulated by Albert Einstein.,1
The Taj Mahal was built by Emperor Shah Jahan.,Emperor Shah Jahan built the Taj Mahal.,1
The Pacific Ocean is the largest ocean on Earth.,The Earth's largest ocean is the Pacific Ocean.,1
Leonardo da Vinci was a famous Italian polymath.,A renowned Italian polymath was Leonardo da Vinci.,1
The Amazon River flows through South America.,South America is traversed by the Amazon River.,1
"Thomas Edison held over 1,000 patents.","Over 1,000 patents were held by Thomas Edison.",1
The Sahara Desert covers much of North Africa.,North Africa is largely covered by the Sahara Desert.,1
Jupiter is the largest planet in our solar system.,The solar system's largest planet is Jupiter.,1
The Great Barrier Reef is the world's largest coral reef system.,The largest coral reef system in the world is the Great Barrier Reef.,1
"The human heart beats about 100,000 times a day.","About 100,000 beats per day are made by the human heart.",1
Bacteria can reproduce rapidly under ideal conditions.,"Under ideal conditions, bacteria can reproduce quickly.",1
Venus is often referred to as Earth's sister planet.,Earth's sister planet is often said to be Venus.,1
The Milky Way is the galaxy that contains our Solar System.,Our Solar System is within the galaxy known as the Milky Way.,1
The Earth's crust is made up of tectonic plates.,Tectonic plates make up the Earth's crust.,1
The Eiffel Tower was completed in 1889.,1889 saw the completion of the Eiffel Tower.,1
Photosynthesis occurs in the chloroplasts of plant cells.,Plant cells' chloroplasts are the site of photosynthesis.,1
The speed of sound is approximately 343 meters per second in air.,"In air, sound travels at about 343 meters per second.",1
Bees play a crucial role in pollinating plants.,Pollinating plants is a crucial role played by bees.,1
Mount Everest is located in the Himalayas.,The Himalayas are home to Mount Everest.,1
The moon affects the Earth's tides.,Earth's tides are affected by the moon.,1
The Amazon rainforest is home to a vast number of species.,A vast number of species live in the Amazon rainforest.,1
The Rosetta Stone was key to deciphering Egyptian hieroglyphs.,Deciphering Egyptian hieroglyphs was made possible by the Rosetta Stone.,1
The Pacific Ocean covers more than 60 million square miles.,Over 60 million square miles are covered by the Pacific Ocean.,1
Albert Einstein was born in Germany.,Germany is the birthplace of Albert Einstein.,1
The Sahara Desert is one of the hottest places on Earth.,One of Earth's hottest places is the Sahara Desert.,1
